"listing_id","title","brand","condition","year","price_million_vnd","location","origin","color","fuel","engine_litre","transmission","seats","mileage_km","source_url"
"6943552","Mazda CX5 Deluxe 2.0 AT - 2025","Mazda","cũ","2025","690","Hà Nội","lắp ráp trong nước","đỏ","xăng","2","tự động","5","20000","https://bonbanh.com/oto/generic"
"6943535","Kia Morning S AT - 2018","Kia","cũ","2018","240","Bắc Ninh","lắp ráp trong nước","hồng","xăng","1.25","tự động","5","65000","https://bonbanh.com/oto/generic"
"6943456","Toyota Vios E CVT - 2022","Toyota","cũ","2022","368","Hải Phòng","lắp ráp trong nước","cát","xăng","1.5","tự động","5",,"https://bonbanh.com/oto/generic"
"6943455","BMW 3 Series 320i GT - 2016","BMW","cũ","2016","580","Hà Nội","nhập khẩu","đen","xăng","2","tự động","5","100000","https://bonbanh.com/oto/generic"
"6943333","Nissan Almera VL 1.0 CVT Cao cấp - 2021","Nissan","cũ","2021","369","Hà Nội","nhập khẩu","trắng","xăng","1","tự động","5","63000","https://bonbanh.com/oto/generic"
"6943326","Ford Ranger Raptor 2.0L 4x4 AT - 2025","Ford","cũ","2025","1150","Đăk Lăk","nhập khẩu","đen","dầu","2","tự động","5","18000","https://bonbanh.com/oto/generic"
"6943297","Hyundai SantaFe Calligraphy 2.5L Turbo HTRAC - 2024","Hyundai","cũ","2024","1099","Hà Nội","lắp ráp trong nước","trắng","xăng","2.5","tự động","6","28000","https://bonbanh.com/oto/generic"
"6943228","Suzuki Vitara JLX - 2005","Suzuki","cũ","2005","135","Hà Nội","lắp ráp trong nước","xanh","xăng","1.6","tay","5","19000","https://bonbanh.com/oto/generic"
"6943195","Kia Morning Luxury - 2019","Kia","cũ","2019","275","Bà Rịa Vũng Tàu","lắp ráp trong nước","xanh","xăng","1.25","tự động","5","48000","https://bonbanh.com/oto/generic"
"6943177","Toyota Fortuner 2.4G 4x2 AT - 2019","Toyota","cũ","2019","699","Thái Bình","nhập khẩu","đen","dầu","2.4","tự động","7","150000","https://bonbanh.com/oto/generic"
"6943116","Toyota Fortuner TRD Sportivo 4x2 AT - 2014","Toyota","cũ","2014","410","Hà Nội","lắp ráp trong nước","trắng","xăng","2.7","tự động","7","125555","https://bonbanh.com/oto/generic"
"6942914","Ford Ranger Limited 2.0L 4x4 AT - 2021","Ford","cũ","2021","575","Đăk Lăk","nhập khẩu","trắng","dầu","2","tự động","5","118000","https://bonbanh.com/oto/generic"
"6942911","Kia Sonet Luxury 1.5 AT - 2025","Kia","cũ","2025","530","Đăk Lăk","lắp ráp trong nước","đỏ","xăng","1.5","tự động","5","16000","https://bonbanh.com/oto/generic"
"6942835","Porsche Macan 2.0 - 2021","Porsche","cũ","2021","2299","Hà Nội","nhập khẩu","trắng","xăng","2","tự động","5","55000","https://bonbanh.com/oto/generic"
"6942777","Hyundai i10 Grand 1.2 AT - 2018","Hyundai","cũ","2018","276","Hà Nội","lắp ráp trong nước","đỏ","xăng","1.2","tự động","5","80000","https://bonbanh.com/oto/generic"
"6942741","Toyota Corolla Cross 1.8V - 2021","Toyota","cũ","2021","615","Hà Nội","nhập khẩu","xanh","xăng","1.8","tự động","5","60000","https://bonbanh.com/oto/generic"
"6942715","Hyundai Accent 1.4 AT Đặc Biệt - 2023","Hyundai","cũ","2023","425","Hà Nội","lắp ráp trong nước","trắng","xăng","1.4","tự động","5","50000","https://bonbanh.com/oto/generic"
"6942706","Toyota Wigo 1.2 AT - 2021","Toyota","cũ","2021","293","Hà Nội","nhập khẩu","đỏ","xăng","1.2","tự động","5","48000","https://bonbanh.com/oto/generic"
"6942700","Toyota Corolla Cross 1.8HV - 2021","Toyota","cũ","2021","639","Hà Nội","nhập khẩu","đỏ","hybrid","1.8","tự động","5","60000","https://bonbanh.com/oto/generic"
"6942668","Mazda CX5 Premium Sport 2.0 AT - 2025","Mazda","cũ","2025","810","Long An","lắp ráp trong nước","đỏ","xăng","2","tự động","5","9000","https://bonbanh.com/oto/generic"
"6942661","Toyota Vios 1.5E MT - 2019","Toyota","cũ","2019","275","Đăk Lăk","lắp ráp trong nước","trắng","xăng","1.5","tay","5",,"https://bonbanh.com/oto/generic"
"6942658","Kia Carnival Signature 2.2D - 2024","Kia","cũ","2024","1350","Long An","lắp ráp trong nước","trắng","dầu","2.2","tự động","7","37000","https://bonbanh.com/oto/generic"
"6942654","Mazda CX5 Premium Sport 2.0 AT - 2024","Mazda","cũ","2024","775","Long An","lắp ráp trong nước","xanh","xăng","2","tự động","5","13000","https://bonbanh.com/oto/generic"
"6942646","VinFast Limo Green AT - 2025","VinFast","cũ","2025","630","Long An","lắp ráp trong nước","đỏ","điện",,"tự động","7",,"https://bonbanh.com/oto/generic"
"6942629","Hyundai Creta Tiêu chuẩn 1.5 AT - 2022","Hyundai","cũ","2022","480","Long An","nhập khẩu","xanh","xăng","1.5","tự động","5","35000","https://bonbanh.com/oto/generic"
"6942623","Toyota Camry 2.5HV - 2022","Toyota","cũ","2022","1179","Long An","nhập khẩu","đen","hybrid","2.5","tự động","5","25000","https://bonbanh.com/oto/generic"
"6942620","VinFast VF5 Plus - 2025","VinFast","cũ","2025","409","Long An","lắp ráp trong nước","xám","điện",,"tự động","5","22000","https://bonbanh.com/oto/generic"
"6942607","Mercedes Benz C class C300 AMG - 2021","Mercedes","cũ","2021","1030","Hà Nội","lắp ráp trong nước","đen","xăng","2","tự động","5",,"https://bonbanh.com/oto/generic"
"6942591","Audi A4 2.0 TFSI - 2015","Audi","cũ","2015","450","TP HCM","nhập khẩu","trắng","xăng","2","tự động","5","70000","https://bonbanh.com/oto/generic"
"6942585","Mazda CX5 2.0 AT - 2018","Mazda","cũ","2018","529","Hà Nội","lắp ráp trong nước","đen","xăng","2","tự động","5","88000","https://bonbanh.com/oto/generic"
"6942577","Hyundai i10 Grand 1.2 AT - 2018","Hyundai","cũ","2018","275","Hà Nội","lắp ráp trong nước","đỏ","xăng","1.2","tự động","5","100000","https://bonbanh.com/oto/generic"
"6942569","Mitsubishi Xpander 1.5 AT - 2021","Mitsubishi","cũ","2021","415","TP HCM","nhập khẩu","trắng","xăng","1.5","tự động","7","45000","https://bonbanh.com/oto/generic"
"6942566","Ford Everest Titanium 3.2L 4x4 AT - 2016","Ford","cũ","2016","735","Hà Nội","nhập khẩu","đen","dầu","3.2","tự động","7","110000","https://bonbanh.com/oto/generic"
"6942553","Kia Seltos Deluxe 1.4 AT - 2020","Kia","cũ","2020","445","Hà Nội","lắp ráp trong nước","trắng","xăng","1.4","tự động","5","70000","https://bonbanh.com/oto/generic"
"6942452","BMW X3 xDrive30i M Sport - 2019","BMW","cũ","2019","1079","Hà Nội","nhập khẩu","trắng","xăng","2","tự động","5","56000","https://bonbanh.com/oto/generic"
"6942396","Hyundai Accent 1.4 AT - 2023","Hyundai","cũ","2023","415","TP HCM","lắp ráp trong nước","đỏ","xăng","1.4","tự động","5","13000","https://bonbanh.com/oto/generic"
"6942259","Nissan Almera VL 1.0 CVT Cao cấp - 2021","Nissan","cũ","2021","369","Hà Nội","nhập khẩu","trắng","xăng","1","tự động","5","63000","https://bonbanh.com/oto/generic"
"6942256","Hyundai Accent 1.4 MT Tiêu Chuẩn - 2023","Hyundai","cũ","2023","310","Hà Nội","lắp ráp trong nước","trắng","xăng","1.4","tay","5","63000","https://bonbanh.com/oto/generic"
"6942255","Lexus LX 570 - 2011","Lexus","cũ","2011","1680","Hà Nội","nhập khẩu","trắng","xăng","5.7","tự động","7","129000","https://bonbanh.com/oto/generic"
"6942244","Ford Tourneo Limousine Titanium 2.0 AT - 2019","Ford","cũ","2019","735","Hà Nội","lắp ráp trong nước","đen","xăng","2","tự động","7","70000","https://bonbanh.com/oto/generic"
"6942195","Toyota Innova 2.0E - 2012","Toyota","cũ","2012","229","Cần Thơ","lắp ráp trong nước","bạc","xăng","2","tay","8",,"https://bonbanh.com/oto/generic"
"6942183","Toyota Fortuner 2.7V 4x2 AT - 2018","Toyota","cũ","2018","679","TP HCM","nhập khẩu","trắng","xăng","2.7","tự động","7","50000","https://bonbanh.com/oto/generic"
"6942180","Toyota Fortuner 2.7V 4x2 AT - 2018","Toyota","cũ","2018","679","TP HCM","nhập khẩu","trắng","xăng","2.7","tự động","7","50000","https://bonbanh.com/oto/generic"
"6942177","Mercedes Benz GLE Class GLE 450 4Matic - 2019","Mercedes","cũ","2019","1890","Hà Nội","nhập khẩu","xanh","hybrid","3","tự động","7","120000","https://bonbanh.com/oto/generic"
"6942166","Mitsubishi Xpander Premium 1.5 AT - 2023","Mitsubishi","cũ","2023","485","TP HCM","nhập khẩu","trắng","xăng","1.5","tự động","7",,"https://bonbanh.com/oto/generic"
"6942156","Hyundai SantaFe Calligraphy 2.5L Turbo HTRAC - 2024","Hyundai","cũ","2024","1105","Hà Nội","lắp ráp trong nước","đen","xăng","2.5","tự động","6","30000","https://bonbanh.com/oto/hyundai"
"6942146","Kia Sorento Premium 2.2 AT AWD - 2022","Kia","cũ","2022","770","Hải Phòng","lắp ráp trong nước","đỏ","dầu","2.2","tự động","7","70000","https://bonbanh.com/oto/generic"
"6942079","VinFast Lux SA 2.0 Premium 2.0 AT - 2020","VinFast","cũ","2020","568","Hà Nội","lắp ráp trong nước","đen","xăng","2","tự động","7","72000","https://bonbanh.com/oto/generic"
"6941808","Mercedes Benz GL 400 4Matic - 2014","Mercedes","cũ","2014","700","Hà Nội","nhập khẩu","đỏ","xăng","3","tự động","7","170000","https://bonbanh.com/oto/generic"
"6941791","Mazda CX5 Premium 2.0 AT - 2022","Mazda","cũ","2022","645","TP HCM","lắp ráp trong nước","xám","xăng","2","tự động","5","51000","https://bonbanh.com/oto/generic"
"6941628","Toyota Veloz Cross Top 1.5 CVT - 2022","Toyota","cũ","2022","473","Hà Nội","nhập khẩu","trắng","xăng","1.5","tự động","7","73000","https://bonbanh.com/oto/generic"
"6941605","Ford Everest Titanium Plus 2.0L 4x4 AT - 2023","Ford","cũ","2023","1215","TP HCM","nhập khẩu","trắng","dầu","2","tự động","7","60000","https://bonbanh.com/oto/generic"
"6941519","Kia Sorento DATH - 2017","Kia","cũ","2017","458","Hà Nội","lắp ráp trong nước","đen","dầu","2.2","tự động","7","92000","https://bonbanh.com/oto/generic"
"6941504","Toyota Fortuner 2.7V 4X2 AT - 2016","Toyota","cũ","2016","395","Hà Nội","lắp ráp trong nước","bạc","xăng","2.7","tự động","7","180000","https://bonbanh.com/oto/generic"
"6941490","Mercedes Benz GLC 300 4Matic - 2021","Mercedes","cũ","2021","1439","TP HCM","lắp ráp trong nước","đỏ","xăng","2","tự động","5","18888","https://bonbanh.com/oto/generic"
"6941482","Porsche Macan 2.0 - 2016","Porsche","cũ","2016","1279","Hà Nội","nhập khẩu","trắng","xăng","2","tự động","5","79000","https://bonbanh.com/oto/generic"
"6941456","Toyota Land Cruiser 3.5 V6 - 2024","Toyota","cũ","2024","4890","Hà Nội","nhập khẩu","đen","xăng","3.4","tự động","7","13000","https://bonbanh.com/oto/generic"
"6941442","MG G50 1.5 AT Lux 8S - 2025","MG","cũ","2025","550","TP HCM","nhập khẩu","trắng","xăng","1.5","tự động","8",,"https://bonbanh.com/oto/generic"
"6941429","Mercedes Benz E class E200 Exclusive - 2020","Mercedes","cũ","2020","999","TP HCM","lắp ráp trong nước","đen","xăng","2","tự động","5","99000","https://bonbanh.com/oto/generic"
"6941417","Mercedes Benz EQS 500 4Matic - 2023","Mercedes","cũ","2023","3279","TP HCM","nhập khẩu","xanh","điện",,"tự động","5","19800","https://bonbanh.com/oto/generic"
"6941384","Mercedes Benz C class C300 AMG - 2022","Mercedes","cũ","2022","1098","TP HCM","lắp ráp trong nước","trắng","xăng","2","tự động","5","83","https://bonbanh.com/oto/generic"
"6941368","Hyundai Accent 1.4 AT - 2023","Hyundai","cũ","2023","376","Hà Nội","lắp ráp trong nước","trắng","xăng","1.4","tự động","5","68000","https://bonbanh.com/oto/generic"
"6941346","Toyota Camry 2.5G - 2013","Toyota","cũ","2013","425","TP HCM","lắp ráp trong nước","vàng","xăng","2.5","tự động","5","120000","https://bonbanh.com/oto/generic"
"6941319","VinFast Limo Green AT - 2025","VinFast","cũ","2025","635","Hà Nội","lắp ráp trong nước","trắng","điện",,"tự động","7","30000","https://bonbanh.com/oto/generic"
"6941198","VinFast VF6 Plus - 2025","VinFast","cũ","2025","645","Hà Nội","lắp ráp trong nước","trắng","điện",,"tự động","5","20000","https://bonbanh.com/oto/generic"
"6941170","Hyundai Stargazer X 1.5 AT - 2024","Hyundai","cũ","2024","450","Hà Nội","nhập khẩu","trắng","xăng","1.5","tự động","7","35000","https://bonbanh.com/oto/generic"
"6941164","Lexus RX 350 - 2011","Lexus","cũ","2011","790","Thừa Thiên Huế","nhập khẩu","cát","xăng","3.5","tự động","5","68000","https://bonbanh.com/oto/generic"
"6941150","Mazda CX5 2.5 AT AWD - 2018","Mazda","cũ","2018","545","Hà Nội","lắp ráp trong nước","trắng","xăng","2.5","tự động","5","90000","https://bonbanh.com/oto/generic"
"6941145","Mercedes Benz C class C300 AMG - 2016","Mercedes","cũ","2016","599","TP HCM","lắp ráp trong nước","trắng","xăng","2","tự động","5","90000","https://bonbanh.com/oto/generic"
"6941144","Toyota Innova Cross HEV 2.0 CVT - 2024","Toyota","cũ","2024","905","TP HCM","nhập khẩu","bạc","hybrid","2","tự động","7","55000","https://bonbanh.com/oto/generic"
"6941135","Hyundai SantaFe Cao cấp 2.5L HTRAC - 2024","Hyundai","cũ","2024","1115","Hà Nội","lắp ráp trong nước","đỏ","xăng","2.5","tự động","7","19000","https://bonbanh.com/oto/generic"
"6941132","Toyota Innova Cross HEV 2.0 CVT - 2024","Toyota","cũ","2024","905","TP HCM","nhập khẩu","bạc","hybrid","2","tự động","7","55000","https://bonbanh.com/oto/generic"
"6941130","Mitsubishi Xpander Premium 1.5 AT - 2025","Mitsubishi","cũ","2025","570","Hà Nội","nhập khẩu","xám","xăng","1.5","tự động","7","5000","https://bonbanh.com/oto/generic"
"6941127","Toyota Vios E 1.5 MT - 2022","Toyota","cũ","2022","350","Hải Dương","lắp ráp trong nước","vàng","xăng","1.5","tay","5",,"https://bonbanh.com/oto/generic"
"6941126","Toyota Corolla altis 1.8G AT - 2020","Toyota","cũ","2020","520","Hà Nội","lắp ráp trong nước","nâu","xăng","1.8","tự động","5","56000","https://bonbanh.com/oto/generic"
"6941122","VinFast VF9 Plus 7S - 2025","VinFast","cũ","2025","1180","Hà Nội","lắp ráp trong nước","xanh","điện",,"tự động","7","23000","https://bonbanh.com/oto/generic"
"6941121","Kia Seltos 1.5 AT - 2024","Kia","cũ","2024","538","Hà Nội","lắp ráp trong nước","đỏ","xăng","1.5","tự động","5","31000","https://bonbanh.com/oto/generic"
"6941119","Honda City 1.5 AT - 2016","Honda","cũ","2016","290","Hải Dương","lắp ráp trong nước","trắng","xăng","1.5","tự động","5",,"https://bonbanh.com/oto/generic"
"6941089","Toyota Fortuner 2.7V 4X2 AT - 2016","Toyota","cũ","2016","475","TP HCM","lắp ráp trong nước","bạc","xăng","2.7","tự động","7","110000","https://bonbanh.com/oto/generic"
"6941081","Ford EcoSport Titanium 1.5 AT - 2021","Ford","cũ","2021","425","Hà Nội","lắp ráp trong nước","trắng","xăng","1.5","tự động","5","60000","https://bonbanh.com/oto/generic"
"6941080","Toyota Corolla Cross 1.8V - 2023","Toyota","cũ","2023","710","TP HCM","nhập khẩu","đen","xăng","1.8","tự động","5","35000","https://bonbanh.com/oto/generic"
"6941075","Toyota Corolla Cross 1.8V - 2023","Toyota","cũ","2023","710","TP HCM","nhập khẩu","đen","xăng","1.8","tự động","5","35000","https://bonbanh.com/oto/generic"
"6941033","Mazda 3 2.0 AT - 2016","Mazda","cũ","2016","340","Hà Nội","nhập khẩu","đỏ","xăng","2","tự động","5","100000","https://bonbanh.com/oto/generic"
"6941032","Mazda 6 Premium 2.0 AT - 2022","Mazda","cũ","2022","650","Hải Phòng","lắp ráp trong nước","trắng","xăng","2","tự động","5","36000","https://bonbanh.com/oto/generic"
"6940979","Kia K3 2.0 AT - 2015","Kia","cũ","2015","325","TP HCM","lắp ráp trong nước","ghi","xăng","2","tự động","5",,"https://bonbanh.com/oto/generic"
"6940957","Mercedes Benz GLC 200 - 2022","Mercedes","cũ","2022","1199","TP HCM","lắp ráp trong nước","đen","xăng","2","tự động","5","45000","https://bonbanh.com/oto/generic"
"6940917","Kia Sonet Deluxe 1.5 AT - 2024","Kia","cũ","2024","450","Hà Nội","lắp ráp trong nước","đỏ","xăng","1.5","tự động","5","19000","https://bonbanh.com/oto/generic"
"6940894","VinFast VF3 Plus - 2025","VinFast","cũ","2025","265","Hà Nội","lắp ráp trong nước","xám","điện",,"tự động","4","20000","https://bonbanh.com/oto/generic"
"6940849","Mercedes Benz GL 400 4Matic - 2014","Mercedes","cũ","2014","770","Hà Nội","nhập khẩu","đen","xăng","3","tự động","7","110000","https://bonbanh.com/oto/generic"
"6940783","Kia Carnival Signature 2.2D - 2022","Kia","cũ","2022","1060","TP HCM","lắp ráp trong nước","trắng","dầu","2.2","tự động","7","44000","https://bonbanh.com/oto/generic"
"6940776","Toyota Fortuner 2.4G 4x2 AT - 2018","Toyota","cũ","2018","685","Hà Nội","nhập khẩu","bạc","dầu","2.4","tự động","7","110000","https://bonbanh.com/oto/generic"
"6940774","Nissan Navara EL Premium R - 2017","Nissan","cũ","2017","350","Hà Nội","nhập khẩu","bạc","dầu","2.5","tự động","5","110000","https://bonbanh.com/oto/generic"
"6940768","Toyota Veloz Cross Top 1.5 CVT - 2024","Toyota","cũ","2024","515","Hải Phòng","lắp ráp trong nước","trắng","xăng","1.5","tự động","7","30000","https://bonbanh.com/oto/generic"
